server_round,client_id,bytes_received_update,bytes_sent_global,num_samples,round_duration_sec,timestamp
46,client_5,1923,3323,60000,0.308568,2026-03-01 21:10:23
46,client_0,1923,3323,60000,0.308568,2026-03-01 21:10:23
46,client_2,1923,3323,60000,0.308568,2026-03-01 21:10:23
47,client_2,1923,3323,60000,0.309279,2026-03-01 21:10:30
47,client_3,1923,3323,60000,0.309279,2026-03-01 21:10:30
47,client_4,1923,3323,60000,0.309279,2026-03-01 21:10:30
47,client_5,1923,3323,60000,0.309279,2026-03-01 21:10:30
47,client_1,1923,3323,60000,0.309279,2026-03-01 21:10:30
47,client_0,1923,3323,60000,0.309279,2026-03-01 21:10:30
48,client_0,1923,3323,60000,0.448854,2026-03-01 21:10:38
48,client_3,1923,3323,60000,0.448854,2026-03-01 21:10:38
48,client_5,1923,3323,60000,0.448854,2026-03-01 21:10:38
48,client_1,1923,3323,60000,0.448854,2026-03-01 21:10:38
48,client_4,1923,3323,60000,0.448854,2026-03-01 21:10:38
48,client_2,1923,3323,60000,0.448854,2026-03-01 21:10:38
49,client_2,1923,3323,60000,0.328557,2026-03-01 21:10:46
49,client_3,1923,3323,60000,0.328557,2026-03-01 21:10:46
49,client_0,1923,3323,60000,0.328557,2026-03-01 21:10:46
49,client_5,1923,3323,60000,0.328557,2026-03-01 21:10:46
49,client_4,1923,3323,60000,0.328557,2026-03-01 21:10:46
49,client_1,1923,3323,60000,0.328557,2026-03-01 21:10:46
50,client_1,1923,3323,60000,0.726918,2026-03-01 21:10:54
50,client_3,1923,3323,60000,0.726918,2026-03-01 21:10:54
50,client_0,1923,3323,60000,0.726918,2026-03-01 21:10:54
50,client_2,1923,3323,60000,0.726918,2026-03-01 21:10:54
50,client_5,1923,3323,60000,0.726918,2026-03-01 21:10:54
50,client_4,1923,3323,60000,0.726918,2026-03-01 21:10:54
51,client_4,1923,3323,60000,0.363102,2026-03-01 21:11:02
51,client_3,1923,3323,60000,0.363102,2026-03-01 21:11:02
51,client_1,1923,3323,60000,0.363102,2026-03-01 21:11:02
51,client_0,1923,3323,60000,0.363102,2026-03-01 21:11:02
51,client_5,1923,3323,60000,0.363102,2026-03-01 21:11:02
51,client_2,1923,3323,60000,0.363102,2026-03-01 21:11:02
52,client_2,1923,3323,60000,0.333517,2026-03-01 21:11:10
52,client_4,1923,3323,60000,0.333517,2026-03-01 21:11:10
52,client_3,1923,3323,60000,0.333517,2026-03-01 21:11:10
52,client_5,1923,3323,60000,0.333517,2026-03-01 21:11:10
52,client_1,1923,3323,60000,0.333517,2026-03-01 21:11:10
52,client_0,1923,3323,60000,0.333517,2026-03-01 21:11:10
